,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
21222,5 minutes,81,Berry St at 4th St,104,4th St at 16th St,2976,1,1995,Female,26,2017-08-09
21223,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,1428,3,1983,Male,27,2019-10-30
21224,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,2168,3,1982,Male,29,2019-02-12
21225,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,5369,2,1985,Male,26,2025-09-30
21226,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,5113,2,1965,Male,27,2019-04-29
21227,14 minutes,16,Steuart St at Market St,104,4th St at 16th St,1183,2,1980,Female,29,2019-11-10
21228,1 minutes,30,San Francisco Caltrain (Townsend St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),1148,1,1980,Male,26,2019-06-25
21229,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5331,2,1988,Male,27,2025-09-30
21230,6 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,4426,1,1971,Male,29,2025-09-30
21231,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4741,2,1979,Male,26,2020-01-29
21232,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,3135,2,1988,Male,27,2019-11-15
21233,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,4940,2,1966,Male,29,2017-07-27
21234,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,977,2,1969,Female,26,2019-10-01
21235,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5145,2,1993,Female,27,2020-01-19
21236,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),2821,2,1984,Male,29,2018-10-24
21237,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),43,San Francisco Public Library (Grove St at Hyde St),3299,2,1968,Male,26,2017-12-25
21238,10 minutes,81,Berry St at 4th St,22,Howard St at Beale St,1620,2,1976,Male,27,2025-09-30
21239,11 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5068,2,1980,Male,29,2019-01-29
21240,3 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5286,2,1978,Male,26,2017-03-26
21241,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),1744,1,1973,Male,27,2018-01-27
21242,9 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),5459,2,1970,Male,29,2017-06-09
21243,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),100,Bryant St at 15th St,2908,2,1989,Male,26,2018-12-27
21244,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,1195,2,1983,Male,27,2019-08-02
21245,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,1367,2,1985,Female,29,2019-10-01
21246,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3069,1,1967,Male,26,2017-03-02
21247,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),25,Howard St at 2nd St,2034,3,1985,Male,27,2017-10-15
21248,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4996,2,1963,Male,29,2025-09-30
21249,11 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4947,3,1984,Female,26,2019-09-26
21250,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),2539,2,1985,Male,27,2017-10-25
21251,8 minutes,16,Steuart St at Market St,343,Bryant St at 2nd St,3034,2,1987,Female,29,2019-04-05
21252,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),102,Irwin St at 8th St,3594,1,1980,Male,26,2018-11-29
21253,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),1689,2,1970,Female,27,2017-08-09
21254,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),1148,2,1985,Male,29,2019-10-30
21255,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,290,1,1977,Male,26,2019-02-12
21256,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),1959,1,1986,Male,27,2025-09-30
21257,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,3586,2,1975,Male,29,2019-04-29
21258,9 minutes,5,Powell St BART Station (Market St at 5th St),90,Townsend St at 7th St,5232,2,1977,Male,26,2019-11-10
21259,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,3164,2,1984,Male,27,2019-06-25
21260,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,1296,2,1990,Male,29,2025-09-30
21261,8 minutes,81,Berry St at 4th St,24,Spear St at Folsom St,5000,2,1991,Male,26,2025-09-30
21262,8 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,3108,2,1986,Female,27,2020-01-29
21263,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5475,2,1967,Male,29,2019-11-15
21264,11 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4717,2,1986,Female,26,2017-07-27
21265,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,5222,2,1990,Female,27,2019-10-01
21266,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4810,2,1990,Female,29,2020-01-19
21267,8 minutes,81,Berry St at 4th St,19,Post St at Kearny St,5424,3,1988,Male,26,2018-10-24
21268,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5548,2,1989,Male,27,2017-12-25
21269,4 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),139,1,1964,Male,29,2025-09-30
21270,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,3061,3,1990,Male,26,2019-01-29
21271,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),116,Mississippi St at 17th St,114,2,1983,Male,27,2017-03-26
21272,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),60,8th St at Ringold St,4931,2,1980,Male,29,2018-01-27
21273,2 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,4967,2,1983,Female,26,2017-06-09
21274,11 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,4921,2,1956,Male,27,2018-12-27
21275,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,5498,2,1989,Female,29,2019-08-02
21276,3 minutes,22,Howard St at Beale St,14,Clay St at Battery St,5082,1,1981,Male,26,2019-10-01
21277,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4940,2,1971,Male,27,2017-03-02
21278,19 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5024,2,1981,Female,29,2017-10-15
21279,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,4878,3,1953,Male,26,2025-09-30
21280,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),5266,3,1984,Female,27,2019-09-26
21281,11 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,5496,2,1988,Male,29,2017-10-25
21282,5 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,5052,3,1995,Male,26,2019-04-05
21283,6 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,4739,1,1993,Male,27,2018-11-29
21284,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5237,1,1985,Male,29,2017-08-09
21285,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,2474,3,1982,Male,26,2019-10-30
21286,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5364,2,1985,Male,27,2019-02-12
21287,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4432,3,1991,Male,29,2025-09-30
21288,7 minutes,16,Steuart St at Market St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4735,2,1969,Male,26,2019-04-29
21289,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),343,Bryant St at 2nd St,5324,2,1983,Male,27,2019-11-10
21290,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,6147,1,1988,Male,29,2019-06-25
21291,4 minutes,3,Powell St BART Station (Market St at 4th St),36,Folsom St at 3rd St,1525,3,1995,Female,26,2025-09-30
21292,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,1985,2,1963,Male,27,2025-09-30
21293,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,3616,1,1971,Male,29,2020-01-29
21294,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),14,Clay St at Battery St,2008,1,1959,Male,26,2019-11-15
21295,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4967,1,1977,Male,27,2017-07-27
21296,5 minutes,22,Howard St at Beale St,49,S Park St at 3rd St,4742,2,1986,Male,29,2019-10-01
21297,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,4826,2,1992,Male,26,2020-01-19
21298,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5175,2,1997,Female,27,2018-10-24
21299,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5537,1,1982,Male,29,2017-12-25
21300,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,2558,2,1965,Male,26,2025-09-30
21301,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4383,2,1985,Male,27,2019-01-29
21302,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,5082,2,1967,Male,29,2017-03-26
21303,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,5032,2,1986,Male,26,2018-01-27
21304,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),24,Spear St at Folsom St,5315,2,1966,Male,27,2017-06-09
21305,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5354,2,1982,Male,29,2018-12-27
21306,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),63,Bryant St at 6th St,4601,1,1962,Female,26,2019-08-02
21307,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,4774,2,1989,Male,27,2019-10-01
21308,8 minutes,16,Steuart St at Market St,81,Berry St at 4th St,2743,1,1970,Male,29,2017-03-02
21309,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,5561,2,1967,Male,26,2017-10-15
21310,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5057,1,1982,Male,27,2025-09-30
21311,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,2165,1,1978,Female,29,2019-09-26
21312,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),92,Mission Bay Kids Park,5291,2,1988,Male,26,2017-10-25
21313,13 minutes,16,Steuart St at Market St,90,Townsend St at 7th St,1899,1,1968,Male,27,2019-04-05
21314,11 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,498,2,1986,Male,29,2018-11-29
21315,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5400,1,1993,Male,26,2017-08-09
21316,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5233,2,1969,Female,27,2019-10-30
21317,7 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),5538,2,1983,Female,29,2019-02-12
21318,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,4611,1,1984,Male,26,2025-09-30
21319,9 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,5424,2,1982,Female,27,2019-04-29
21320,9 minutes,22,Howard St at Beale St,81,Berry St at 4th St,2317,3,1990,Male,29,2019-11-10
21321,14 minutes,22,Howard St at Beale St,102,Irwin St at 8th St,2644,3,1990,Male,26,2019-06-25
21322,5 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,1871,2,1994,Male,27,2025-09-30
21323,6 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5145,3,1989,Male,29,2025-09-30
21324,7 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),5249,2,1980,Male,26,2020-01-29
21325,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4810,1,1991,Other,27,2019-11-15
21326,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),26,1st St at Folsom St,5222,2,1980,Female,29,2017-07-27
21327,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5531,3,1981,Male,26,2019-10-01
21328,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,1582,3,1965,Male,27,2020-01-19
21329,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),2473,3,1967,Male,29,2018-10-24
21330,7 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5315,1,1963,Male,26,2017-12-25
21331,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,5249,2,1985,Male,27,2025-09-30
21332,6 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5422,3,1979,Male,29,2019-01-29
21333,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,3355,3,1995,Female,26,2017-03-26
21334,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,1358,3,1994,Female,27,2018-01-27
21335,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5360,2,1984,Female,29,2017-06-09
21336,9 minutes,81,Berry St at 4th St,4,Cyril Magnin St at Ellis St,5541,1,1982,Male,26,2018-12-27
21337,14 minutes,81,Berry St at 4th St,14,Clay St at Battery St,817,3,1945,Male,27,2019-08-02
21338,3 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,5468,3,1990,Female,29,2019-10-01
21339,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),345,Hubbell St at 16th St,5489,3,1989,Female,26,2017-03-02
21340,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),97,14th St at Mission St,3061,1,1981,Male,27,2017-10-15
21341,9 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,3197,3,1974,Female,29,2025-09-30
21342,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),4715,2,1986,Male,26,2019-09-26
21343,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5051,2,1988,Male,27,2017-10-25
21344,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4611,2,1964,Male,29,2019-04-05
21345,11 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),3355,2,1960,Male,26,2018-11-29
21346,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),41,Golden Gate Ave at Polk St,5271,3,1984,Male,27,2017-08-09
21347,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,3446,3,1964,Female,29,2019-10-30
21348,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3586,3,1976,Male,26,2019-02-12
21349,7 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,5424,2,1974,Male,27,2025-09-30
21350,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),37,2nd St at Folsom St,5001,2,1968,Male,29,2019-04-29
21351,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),13,Commercial St at Montgomery St,5272,2,1972,Male,26,2019-11-10
21352,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4712,1,1982,Male,27,2019-06-25
21353,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,5140,3,1981,Male,29,2025-09-30
21354,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,1052,3,1983,Male,26,2025-09-30
21355,5 minutes,22,Howard St at Beale St,349,Howard St at Mary St,5228,3,1987,Male,27,2020-01-29
21356,3 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,5521,2,1989,Female,29,2019-11-15
21357,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),336,Potrero Ave and Mariposa St,5220,2,1994,Male,26,2017-07-27
21358,10 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,1888,2,1954,Male,27,2019-10-01
21359,2 minutes,22,Howard St at Beale St,17,Embarcadero BART Station (Beale St at Market St),1919,2,1982,Male,29,2020-01-19
21360,3 minutes,22,Howard St at Beale St,343,Bryant St at 2nd St,4725,2,1982,Male,26,2018-10-24
21361,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,1871,2,1988,Male,27,2017-12-25
21362,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),63,Bryant St at 6th St,4616,2,1990,Male,29,2025-09-30
21363,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),100,Bryant St at 15th St,2933,2,1988,Female,26,2019-01-29
21364,16 minutes,16,Steuart St at Market St,104,4th St at 16th St,2706,2,1970,Female,27,2017-03-26
21365,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,1596,2,1984,Female,29,2018-01-27
21366,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),75,Market St at Franklin St,5070,2,1973,Male,26,2017-06-09
21367,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,1516,2,1995,Male,27,2018-12-27
21368,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,5296,3,1973,Female,29,2019-08-02
21369,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),25,Howard St at 2nd St,4804,3,1987,Male,26,2019-10-01
